bucket,cases,error_cases,max_offset_m,median_known_rmse_m,median_max_offset_m,median_runtime_s,method,ok_cases,p90_max_offset_m,p95_known_rmse_m,p95_max_offset_m,solver,under_10cm,under_1m,under_20cm,under_2m,under_50cm,under_5cm
office_16_24,15,0,4.531885592387547,0.03410792494063281,0.21218394159793125,5.068179499998223,branching_017,15,0.4882631781245301,0.045217620280212915,1.7280579557142213,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8666666666666667,0.0
office_16_24,15,0,4.531885592387547,0.03410792494063281,0.21218394159793125,5.0884046999999555,branching_018,15,0.4882631781245301,0.045217620280212915,1.7280579557142213,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8666666666666667,0.0
office_16_24,15,0,4.821409536704914,0.03410555471515628,0.2126300924121821,1.7549756999978854,branching_019,15,0.5634070530081756,0.0452092134956178,1.9544946001129497,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8666666666666667,0.0
office_16_24,15,0,4.438378721571745,0.03411468570239811,0.21176765807267536,5.999862999997276,branching_020,15,0.49230762319980637,0.04524157161028237,1.7062173897482609,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8666666666666667,0.0
office_16_24,15,0,4.643293032595706,0.034106158671268504,0.21240305177529806,4.664598600000318,branching_021,15,0.48556658965480665,0.04521135680551498,1.7561635605173205,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8666666666666667,0.0
office_16_24,15,0,4.47617803645665,0.034117004165903464,0.21166773920835624,5.807913199998438,branching_022,15,0.4930020217211767,0.045249780675134445,1.7186024872449788,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8666666666666667,0.0
office_16_24,15,0,4.668238622236535,0.0341454096458551,0.21385367878014575,5.076516100001754,branching_023,15,0.45550965791020354,0.04527485053805061,1.7826630431136368,visibility_branching,0.0,0.9333333333333333,0.4666666666666667,0.9333333333333333,0.8666666666666667,0.0
office_16_24,15,0,4.518145641647996,0.0341055547151564,0.21263008783950635,5.028986799999984,branching_024,15,0.6021610195335908,0.04520921485093309,1.8229493800308154,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8,0.0
office_16_24,15,0,4.644999624634108,0.03410615867114095,0.2124030089111986,5.6747858000017,branching_025,15,0.48555202524606345,0.04521135676470017,1.7566564069159218,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8666666666666667,0.0
office_16_24,15,0,4.643293032595706,0.0341061586713075,0.21240305177529806,4.66605950000303,branching_026,15,0.48556658965480665,0.04521135680551498,1.7561635605173205,visibility_branching,0.0,0.9333333333333333,0.4,0.9333333333333333,0.8666666666666667,0.0
